Date,Exchange_Symbol,Close_Price
2022-09-29,MSFT,237.5
2022-09-28,MSFT,241.07
2022-09-27,MSFT,236.41
2022-09-26,MSFT,237.45
2022-09-23,MSFT,237.92
2022-09-22,MSFT,240.98
2022-09-21,MSFT,238.95
2022-09-20,MSFT,242.45
2022-09-19,MSFT,244.52
2022-09-16,MSFT,244.74
2022-09-15,MSFT,245.38
2022-09-14,MSFT,252.22
2022-09-13,MSFT,251.99
2022-09-12,MSFT,266.65
2022-09-09,MSFT,264.46
2022-09-08,MSFT,258.52
2022-09-07,MSFT,258.09
2022-09-06,MSFT,253.25
2022-09-02,MSFT,256.06
2022-09-01,MSFT,260.4
2022-08-31,MSFT,261.47
2022-08-30,MSFT,262.97
2022-08-29,MSFT,265.23
2022-08-26,MSFT,268.09
2022-08-25,MSFT,278.85
2022-08-24,MSFT,275.79
2022-08-23,MSFT,276.44
2022-08-22,MSFT,277.75
2022-08-19,MSFT,286.15
2022-08-18,MSFT,290.17
2022-08-17,MSFT,291.32
2022-08-16,MSFT,292.71
2022-08-15,MSFT,293.47
2022-08-12,MSFT,291.91
2022-08-11,MSFT,287.02
2022-08-10,MSFT,289.16
2022-08-09,MSFT,282.3
2022-08-08,MSFT,280.32
2022-08-05,MSFT,282.91
2022-08-04,MSFT,283.65
2022-08-03,MSFT,282.47
2022-08-02,MSFT,274.82
2022-08-01,MSFT,278.01
2022-07-29,MSFT,280.74
2022-07-28,MSFT,276.41
2022-07-27,MSFT,268.74
2022-07-26,MSFT,251.9
2022-07-25,MSFT,258.83
2022-07-22,MSFT,260.36
2022-07-21,MSFT,264.84
2022-07-20,MSFT,262.27
2022-07-19,MSFT,259.53
2022-07-18,MSFT,254.25
2022-07-15,MSFT,256.72
2022-07-14,MSFT,254.08
2022-07-13,MSFT,252.72
2022-07-12,MSFT,253.67
2022-07-11,MSFT,264.51
2022-07-08,MSFT,267.66
2022-07-07,MSFT,268.4
2022-07-06,MSFT,266.21
2022-07-05,MSFT,262.85
2022-07-01,MSFT,259.58
2022-06-30,MSFT,256.83
2022-06-29,MSFT,260.26
2022-06-28,MSFT,256.48
2022-06-27,MSFT,264.89
2022-06-24,MSFT,267.7
2022-06-23,MSFT,258.86
2022-06-22,MSFT,253.13
2022-06-21,MSFT,253.74
2022-06-17,MSFT,247.65
2022-06-16,MSFT,244.97
2022-06-15,MSFT,251.76
2022-06-14,MSFT,244.49
2022-06-13,MSFT,242.26
2022-06-10,MSFT,252.99
2022-06-09,MSFT,264.79
2022-06-08,MSFT,270.41
2022-06-07,MSFT,272.5
2022-06-06,MSFT,268.75
2022-06-03,MSFT,270.02
2022-06-02,MSFT,274.58
2022-06-01,MSFT,272.42
2022-05-31,MSFT,271.87
2022-05-27,MSFT,273.24
2022-05-26,MSFT,265.9
2022-05-25,MSFT,262.52
2022-05-24,MSFT,259.62
2022-05-23,MSFT,260.65
2022-05-20,MSFT,252.56
2022-05-19,MSFT,253.14
2022-05-18,MSFT,254.08
2022-05-17,MSFT,266.82
2022-05-16,MSFT,261.5
2022-05-13,MSFT,261.12
2022-05-12,MSFT,255.35
2022-05-11,MSFT,260.55
2022-05-10,MSFT,269.5
2022-05-09,MSFT,264.58
2022-05-06,MSFT,274.73
2022-05-05,MSFT,277.35
2022-05-04,MSFT,289.98
2022-05-03,MSFT,281.78
2022-05-02,MSFT,284.47
2022-04-29,MSFT,277.52
2022-04-28,MSFT,289.63
2022-04-27,MSFT,283.22
2022-04-26,MSFT,270.22
2022-04-25,MSFT,280.72
2022-04-22,MSFT,274.03
2022-04-21,MSFT,280.81
2022-04-20,MSFT,286.36
2022-04-19,MSFT,285.3
2022-04-18,MSFT,280.52
2022-04-14,MSFT,279.83
2022-04-13,MSFT,287.62
2022-04-12,MSFT,282.06
2022-04-11,MSFT,285.26
2022-04-08,MSFT,296.97
2022-04-07,MSFT,301.37
2022-04-06,MSFT,299.5
2022-04-05,MSFT,310.88
2022-04-04,MSFT,314.97
2022-04-01,MSFT,309.42
2022-03-31,MSFT,308.31
2022-03-30,MSFT,313.86
2022-03-29,MSFT,315.41
2022-03-28,MSFT,310.7
2022-03-25,MSFT,303.68
2022-03-24,MSFT,304.1
2022-03-23,MSFT,299.49
2022-03-22,MSFT,304.06
2022-03-21,MSFT,299.16
2022-03-18,MSFT,300.43
2022-03-17,MSFT,295.22
2022-03-16,MSFT,294.39
2022-03-15,MSFT,287.15
2022-03-14,MSFT,276.44
2022-03-11,MSFT,280.07
2022-03-10,MSFT,285.59
2022-03-09,MSFT,288.5
2022-03-08,MSFT,275.85
2022-03-07,MSFT,278.91
2022-03-04,MSFT,289.86
2022-03-03,MSFT,295.92
2022-03-02,MSFT,300.19
2022-03-01,MSFT,294.95
2022-02-28,MSFT,298.79
2022-02-25,MSFT,297.31
2022-02-24,MSFT,294.59
2022-02-23,MSFT,280.27
2022-02-22,MSFT,287.72
2022-02-18,MSFT,287.93
2022-02-17,MSFT,290.73
2022-02-16,MSFT,299.5
2022-02-15,MSFT,300.47
2022-02-14,MSFT,295.0
2022-02-11,MSFT,295.04
2022-02-10,MSFT,302.38
2022-02-09,MSFT,311.21
2022-02-08,MSFT,304.56
2022-02-07,MSFT,300.95
2022-02-04,MSFT,305.94
2022-02-03,MSFT,301.25
2022-02-02,MSFT,313.46
2022-02-01,MSFT,308.76
2022-01-31,MSFT,310.98
2022-01-28,MSFT,308.26
2022-01-27,MSFT,299.84
2022-01-26,MSFT,296.71
2022-01-25,MSFT,288.49
2022-01-24,MSFT,296.37
2022-01-21,MSFT,296.03
2022-01-20,MSFT,301.6
2022-01-19,MSFT,303.33
2022-01-18,MSFT,302.65
2022-01-14,MSFT,310.2
2022-01-13,MSFT,304.8
2022-01-12,MSFT,318.27
2022-01-11,MSFT,314.98
2022-01-10,MSFT,314.27
2022-01-07,MSFT,314.04
2022-01-06,MSFT,313.88
2022-01-05,MSFT,316.38
2022-01-04,MSFT,329.01
2022-01-03,MSFT,334.75
2021-12-31,MSFT,336.32
2021-12-30,MSFT,339.32
2021-12-29,MSFT,341.95
2021-12-28,MSFT,341.25
2021-12-27,MSFT,342.45
2021-12-23,MSFT,334.69
2021-12-22,MSFT,333.2
2021-12-21,MSFT,327.29
2021-12-20,MSFT,319.91
2021-12-17,MSFT,323.8
2021-12-16,MSFT,324.9
2021-12-15,MSFT,334.65
2021-12-14,MSFT,328.34
2021-12-13,MSFT,339.4
2021-12-10,MSFT,342.54
2021-12-09,MSFT,333.1
2021-12-08,MSFT,334.97
2021-12-07,MSFT,334.92
2021-12-06,MSFT,326.19
2021-12-03,MSFT,323.01
2021-12-02,MSFT,329.49
2021-12-01,MSFT,330.08
2021-11-30,MSFT,330.59
2021-11-29,MSFT,336.63
2021-11-26,MSFT,329.68
2021-11-24,MSFT,337.91
2021-11-23,MSFT,337.68
2021-11-22,MSFT,339.83
2021-11-19,MSFT,343.11
2021-11-18,MSFT,341.27
2021-11-17,MSFT,339.12
2021-11-16,MSFT,339.51
2021-11-15,MSFT,336.07
2021-11-12,MSFT,336.72
2021-11-11,MSFT,332.43
2021-11-10,MSFT,330.8
2021-11-09,MSFT,335.95
2021-11-08,MSFT,336.99
2021-11-05,MSFT,336.06
2021-11-04,MSFT,336.44
2021-11-03,MSFT,334.0
2021-11-02,MSFT,333.13
2021-11-01,MSFT,329.37
2021-10-29,MSFT,331.62
2021-10-28,MSFT,324.35
2021-10-27,MSFT,323.17
2021-10-26,MSFT,310.11
2021-10-25,MSFT,308.13
2021-10-22,MSFT,309.16
2021-10-21,MSFT,310.76
2021-10-20,MSFT,307.41
2021-10-19,MSFT,308.23
2021-10-18,MSFT,307.29
2021-10-15,MSFT,304.21
2021-10-14,MSFT,302.75
2021-10-13,MSFT,296.31
2021-10-12,MSFT,292.88
2021-10-11,MSFT,294.23
2021-10-08,MSFT,294.85
2021-10-07,MSFT,294.85
2021-10-06,MSFT,293.11
2021-10-05,MSFT,288.76
2021-10-04,MSFT,283.11
2021-10-01,MSFT,289.1
2021-09-30,MSFT,281.92
2021-09-29,MSFT,284.0
2021-09-28,MSFT,283.52
2021-09-27,MSFT,294.17
2021-09-24,MSFT,299.35
2021-09-23,MSFT,299.56
2021-09-22,MSFT,298.58
2021-09-21,MSFT,294.8
2021-09-20,MSFT,294.3
2021-09-17,MSFT,299.87
2021-09-16,MSFT,305.22
2021-09-15,MSFT,304.82
2021-09-14,MSFT,299.79
2021-09-13,MSFT,296.99
2021-09-10,MSFT,295.71
2021-09-09,MSFT,297.25
2021-09-08,MSFT,300.21
2021-09-07,MSFT,300.18
2021-09-03,MSFT,301.14
2021-09-02,MSFT,301.15
2021-09-01,MSFT,301.83
2021-08-31,MSFT,301.88
2021-08-30,MSFT,303.59
2021-08-27,MSFT,299.72
2021-08-26,MSFT,299.09
2021-08-25,MSFT,302.01
2021-08-24,MSFT,302.62
2021-08-23,MSFT,304.65
2021-08-20,MSFT,304.36
2021-08-19,MSFT,296.77
2021-08-18,MSFT,290.73
2021-08-17,MSFT,293.08
2021-08-16,MSFT,294.6
2021-08-13,MSFT,292.85
2021-08-12,MSFT,289.81
2021-08-11,MSFT,286.95
2021-08-10,MSFT,286.44
2021-08-09,MSFT,288.33
2021-08-06,MSFT,289.46
2021-08-05,MSFT,289.52
2021-08-04,MSFT,286.51
2021-08-03,MSFT,287.12
2021-08-02,MSFT,284.82
2021-07-30,MSFT,284.91
2021-07-29,MSFT,286.5
2021-07-28,MSFT,286.22
2021-07-27,MSFT,286.54
2021-07-26,MSFT,289.05
2021-07-23,MSFT,289.67
2021-07-22,MSFT,286.14
2021-07-21,MSFT,281.4
2021-07-20,MSFT,279.32
2021-07-19,MSFT,277.01
2021-07-16,MSFT,280.75
2021-07-15,MSFT,281.03
2021-07-14,MSFT,282.51
2021-07-13,MSFT,280.98
2021-07-12,MSFT,277.32
2021-07-09,MSFT,277.94
2021-07-08,MSFT,277.42
2021-07-07,MSFT,279.93
2021-07-06,MSFT,277.66
2021-07-02,MSFT,277.65
2021-07-01,MSFT,271.6
2021-06-30,MSFT,270.9
2021-06-29,MSFT,271.4
2021-06-28,MSFT,268.72
2021-06-25,MSFT,265.02
2021-06-24,MSFT,266.69
2021-06-23,MSFT,265.275
2021-06-22,MSFT,265.51
2021-06-21,MSFT,262.63
2021-06-18,MSFT,259.43
2021-06-17,MSFT,260.9
2021-06-16,MSFT,257.38
2021-06-15,MSFT,258.36
2021-06-14,MSFT,259.89
2021-06-11,MSFT,257.89
2021-06-10,MSFT,257.24
2021-06-09,MSFT,253.59
2021-06-08,MSFT,252.57
2021-06-07,MSFT,253.81
2021-06-04,MSFT,250.79
2021-06-03,MSFT,245.71
2021-06-02,MSFT,247.3
2021-06-01,MSFT,247.4
2021-05-28,MSFT,249.68
2021-05-27,MSFT,249.31
2021-05-26,MSFT,251.49
2021-05-25,MSFT,251.72
2021-05-24,MSFT,250.78
2021-05-21,MSFT,245.17
2021-05-20,MSFT,246.48
2021-05-19,MSFT,243.12
2021-05-18,MSFT,243.08
2021-05-17,MSFT,245.18
2021-05-14,MSFT,248.15
2021-05-13,MSFT,243.03
2021-05-12,MSFT,239.0
2021-05-11,MSFT,246.23
2021-05-10,MSFT,247.18
2021-05-07,MSFT,252.46
2021-05-06,MSFT,249.73
2021-05-05,MSFT,246.47
2021-05-04,MSFT,247.79
2021-05-03,MSFT,251.86
2021-04-30,MSFT,252.18
2021-04-29,MSFT,252.51
2021-04-28,MSFT,254.56
2021-04-27,MSFT,261.97
2021-04-26,MSFT,261.55
2021-04-23,MSFT,261.15
2021-04-22,MSFT,257.17
2021-04-21,MSFT,260.58
2021-04-20,MSFT,258.26
2021-04-19,MSFT,258.74
2021-04-16,MSFT,260.74
2021-04-15,MSFT,259.5
2021-04-14,MSFT,255.59
2021-04-13,MSFT,258.49
2021-04-12,MSFT,255.91
2021-04-09,MSFT,255.85
2021-04-08,MSFT,253.25
2021-04-07,MSFT,249.9
2021-04-06,MSFT,247.86
2021-04-05,MSFT,249.07
2021-04-01,MSFT,242.35
2021-03-31,MSFT,235.77
2021-03-30,MSFT,231.85
2021-03-29,MSFT,235.24
2021-03-26,MSFT,236.48
2021-03-25,MSFT,232.34
2021-03-24,MSFT,235.46
2021-03-23,MSFT,237.58
2021-03-22,MSFT,235.99
2021-03-19,MSFT,230.35
2021-03-18,MSFT,230.72
2021-03-17,MSFT,237.04
2021-03-16,MSFT,237.71
2021-03-15,MSFT,234.81
2021-03-12,MSFT,235.75
2021-03-11,MSFT,237.13
2021-03-10,MSFT,232.42
2021-03-09,MSFT,233.78
2021-03-08,MSFT,227.39
2021-03-05,MSFT,231.6
2021-03-04,MSFT,226.73
2021-03-03,MSFT,227.56
2021-03-02,MSFT,233.87
2021-03-01,MSFT,236.94
2021-02-26,MSFT,232.38
2021-02-25,MSFT,228.99
2021-02-24,MSFT,234.55
2021-02-23,MSFT,233.27
2021-02-22,MSFT,234.51
2021-02-19,MSFT,240.97
2021-02-18,MSFT,243.79
2021-02-17,MSFT,244.2
2021-02-16,MSFT,243.7
2021-02-12,MSFT,244.99
2021-02-11,MSFT,244.49
2021-02-10,MSFT,242.82
2021-02-09,MSFT,243.77
2021-02-08,MSFT,242.47
2021-02-05,MSFT,242.2
2021-02-04,MSFT,242.01
2021-02-03,MSFT,243.0
2021-02-02,MSFT,239.51
2021-02-01,MSFT,239.65
2021-01-29,MSFT,231.96
2021-01-28,MSFT,238.93
2021-01-27,MSFT,232.9
2021-01-26,MSFT,232.33
2021-01-25,MSFT,229.53
2021-01-22,MSFT,225.95
2021-01-21,MSFT,224.97
2021-01-20,MSFT,224.34
2021-01-19,MSFT,216.44
2021-01-15,MSFT,212.65
2021-01-14,MSFT,213.02
2021-01-13,MSFT,216.34
2021-01-12,MSFT,214.93
2021-01-11,MSFT,217.49
2021-01-08,MSFT,219.62
2021-01-07,MSFT,218.29
2021-01-06,MSFT,212.25
2021-01-05,MSFT,217.9
2021-01-04,MSFT,217.69
2020-12-31,MSFT,222.42
2020-12-30,MSFT,221.68
2020-12-29,MSFT,224.15
2020-12-28,MSFT,224.96
2020-12-24,MSFT,222.75
2020-12-23,MSFT,221.02
2020-12-22,MSFT,223.94
2020-12-21,MSFT,222.59
2020-12-18,MSFT,218.59
2020-12-17,MSFT,219.42
2020-12-16,MSFT,219.28
2020-12-15,MSFT,214.13
2020-12-14,MSFT,214.2
2020-12-11,MSFT,213.26
2020-12-10,MSFT,210.52
2020-12-09,MSFT,211.8
2020-12-08,MSFT,216.01
2020-12-07,MSFT,214.29
2020-12-04,MSFT,214.36
2020-12-03,MSFT,214.24
2020-12-02,MSFT,215.37
2020-12-01,MSFT,216.21
2020-11-30,MSFT,214.07
2020-11-27,MSFT,215.23
2020-11-25,MSFT,213.87
2020-11-24,MSFT,213.86
2020-11-23,MSFT,210.11
2020-11-20,MSFT,210.39
2020-11-19,MSFT,212.42
2020-11-18,MSFT,211.08
2020-11-17,MSFT,214.46
2020-11-16,MSFT,217.23
2020-11-13,MSFT,216.51
2020-11-12,MSFT,215.44
2020-11-11,MSFT,216.55
2020-11-10,MSFT,211.01
2020-11-09,MSFT,218.39
2020-11-06,MSFT,223.72
2020-11-05,MSFT,223.29
2020-11-04,MSFT,216.39
2020-11-03,MSFT,206.43
2020-11-02,MSFT,202.33
2020-10-30,MSFT,202.47
2020-10-29,MSFT,204.72
2020-10-28,MSFT,202.68
2020-10-27,MSFT,213.25
2020-10-26,MSFT,210.08
2020-10-23,MSFT,216.23
2020-10-22,MSFT,214.89
2020-10-21,MSFT,214.8
2020-10-20,MSFT,214.65
2020-10-19,MSFT,214.22
2020-10-16,MSFT,219.66
2020-10-15,MSFT,219.66
2020-10-14,MSFT,220.86
2020-10-13,MSFT,222.86
2020-10-12,MSFT,221.4
2020-10-09,MSFT,215.81
2020-10-08,MSFT,210.58
2020-10-07,MSFT,209.83
2020-10-06,MSFT,205.91
2020-10-05,MSFT,210.38
2020-10-02,MSFT,206.19
2020-10-01,MSFT,212.46
2020-09-30,MSFT,210.33
2020-09-29,MSFT,207.26
2020-09-28,MSFT,209.44
2020-09-25,MSFT,207.82
2020-09-24,MSFT,203.19
2020-09-23,MSFT,200.59
2020-09-22,MSFT,207.42
2020-09-21,MSFT,202.54
2020-09-18,MSFT,200.39
2020-09-17,MSFT,202.91
2020-09-16,MSFT,205.05
2020-09-15,MSFT,208.78
2020-09-14,MSFT,205.41
2020-09-11,MSFT,204.03
2020-09-10,MSFT,205.37
2020-09-09,MSFT,211.29
2020-09-08,MSFT,202.66
2020-09-04,MSFT,214.25
2020-09-03,MSFT,217.3
2020-09-02,MSFT,231.65
2020-09-01,MSFT,227.27
2020-08-31,MSFT,225.53
2020-08-28,MSFT,228.91
2020-08-27,MSFT,226.58
2020-08-26,MSFT,221.15
2020-08-25,MSFT,216.47
2020-08-24,MSFT,213.69
2020-08-21,MSFT,213.02
2020-08-20,MSFT,214.58
2020-08-19,MSFT,209.7
2020-08-18,MSFT,211.49
2020-08-17,MSFT,210.28
2020-08-14,MSFT,208.9
2020-08-13,MSFT,208.7
2020-08-12,MSFT,209.19
2020-08-11,MSFT,203.38
2020-08-10,MSFT,208.25
2020-08-07,MSFT,212.48
2020-08-06,MSFT,216.35
2020-08-05,MSFT,212.94
2020-08-04,MSFT,213.29
2020-08-03,MSFT,216.54
2020-07-31,MSFT,205.01
2020-07-30,MSFT,203.9
2020-07-29,MSFT,204.06
2020-07-28,MSFT,202.02
2020-07-27,MSFT,203.85
2020-07-24,MSFT,201.3
2020-07-23,MSFT,202.54
2020-07-22,MSFT,211.75
2020-07-21,MSFT,208.75
2020-07-20,MSFT,211.6
2020-07-17,MSFT,202.88
2020-07-16,MSFT,203.92
2020-07-15,MSFT,208.04
2020-07-14,MSFT,208.35
2020-07-13,MSFT,207.07
2020-07-10,MSFT,213.67
2020-07-09,MSFT,214.32
2020-07-08,MSFT,212.83
2020-07-07,MSFT,208.25
2020-07-06,MSFT,210.7
2020-07-02,MSFT,206.26
2020-07-01,MSFT,204.7
2020-06-30,MSFT,203.51
2020-06-29,MSFT,198.44
2020-06-26,MSFT,196.33
2020-06-25,MSFT,200.34
2020-06-24,MSFT,197.84
2020-06-23,MSFT,201.91
2020-06-22,MSFT,200.57
2020-06-19,MSFT,195.15
2020-06-18,MSFT,196.32
2020-06-17,MSFT,194.24
2020-06-16,MSFT,193.57
2020-06-15,MSFT,188.94
2020-06-12,MSFT,187.74
2020-06-11,MSFT,186.27
2020-06-10,MSFT,196.84
2020-06-09,MSFT,189.8
2020-06-08,MSFT,188.36
2020-06-05,MSFT,187.2
2020-06-04,MSFT,182.92
2020-06-03,MSFT,185.36
2020-06-02,MSFT,184.91
2020-06-01,MSFT,182.83
2020-05-29,MSFT,183.25
2020-05-28,MSFT,181.4
2020-05-27,MSFT,181.81
2020-05-26,MSFT,181.57
2020-05-22,MSFT,183.51
2020-05-21,MSFT,183.43
2020-05-20,MSFT,185.66
2020-05-19,MSFT,183.63
2020-05-18,MSFT,184.91
2020-05-15,MSFT,183.16
2020-05-14,MSFT,180.53
2020-05-13,MSFT,179.75
2020-05-12,MSFT,182.51
2020-05-11,MSFT,186.74
2020-05-08,MSFT,184.68
2020-05-07,MSFT,183.6
2020-05-06,MSFT,182.54
2020-05-05,MSFT,180.76
2020-05-04,MSFT,178.84
2020-05-01,MSFT,174.57
2020-04-30,MSFT,179.21
2020-04-29,MSFT,177.43
2020-04-28,MSFT,169.81
2020-04-27,MSFT,174.05
2020-04-24,MSFT,174.55
2020-04-23,MSFT,171.42
2020-04-22,MSFT,173.52
2020-04-21,MSFT,167.82
2020-04-20,MSFT,175.06
2020-04-17,MSFT,178.6
2020-04-16,MSFT,177.04
2020-04-15,MSFT,171.88
2020-04-14,MSFT,173.7
2020-04-13,MSFT,165.51
2020-04-09,MSFT,165.14
2020-04-08,MSFT,165.13
2020-04-07,MSFT,163.49
2020-04-06,MSFT,165.27
2020-04-03,MSFT,153.83
2020-04-02,MSFT,155.26
2020-04-01,MSFT,152.11
2020-03-31,MSFT,157.71
2020-03-30,MSFT,160.23
2020-03-27,MSFT,149.7
2020-03-26,MSFT,156.11
2020-03-25,MSFT,146.92
2020-03-24,MSFT,148.34
2020-03-23,MSFT,135.98
2020-03-20,MSFT,137.35
2020-03-19,MSFT,142.71
2020-03-18,MSFT,140.4
2020-03-17,MSFT,146.57
2020-03-16,MSFT,135.42
2020-03-13,MSFT,158.83
2020-03-12,MSFT,139.06
2020-03-11,MSFT,153.63
2020-03-10,MSFT,160.92
2020-03-09,MSFT,150.62
2020-03-06,MSFT,161.57
2020-03-05,MSFT,166.27
2020-03-04,MSFT,170.55
2020-03-03,MSFT,164.51
2020-03-02,MSFT,172.79
2020-02-28,MSFT,162.01
2020-02-27,MSFT,158.18
2020-02-26,MSFT,170.17
2020-02-25,MSFT,168.07
2020-02-24,MSFT,170.89
2020-02-21,MSFT,178.59
2020-02-20,MSFT,184.42
2020-02-19,MSFT,187.28
2020-02-18,MSFT,187.23
2020-02-14,MSFT,185.35
2020-02-13,MSFT,183.71
2020-02-12,MSFT,184.71
2020-02-11,MSFT,184.44
2020-02-10,MSFT,188.7
2020-02-07,MSFT,183.89
2020-02-06,MSFT,183.63
2020-02-05,MSFT,179.9
2020-02-04,MSFT,180.12
2020-02-03,MSFT,174.38
2020-01-31,MSFT,170.23
2020-01-30,MSFT,172.78
2020-01-29,MSFT,168.04
2020-01-28,MSFT,165.46
2020-01-27,MSFT,162.28
2020-01-24,MSFT,165.04
2020-01-23,MSFT,166.72
2020-01-22,MSFT,165.7
2020-01-21,MSFT,166.5
2020-01-17,MSFT,167.1
2020-01-16,MSFT,166.17
2020-01-15,MSFT,163.18
2020-01-14,MSFT,162.13
2020-01-13,MSFT,163.28
2020-01-10,MSFT,161.34
2020-01-09,MSFT,162.09
2020-01-08,MSFT,160.09
2020-01-07,MSFT,157.58
2020-01-06,MSFT,159.03
2020-01-03,MSFT,158.62
2020-01-02,MSFT,160.62
2019-12-31,MSFT,157.7
2019-12-30,MSFT,157.59
2019-12-27,MSFT,158.96
2019-12-26,MSFT,158.67
2019-12-24,MSFT,157.38
2019-12-23,MSFT,157.41
2019-12-20,MSFT,157.41
2019-12-19,MSFT,155.71
2019-12-18,MSFT,154.37
2019-12-17,MSFT,154.69
2019-12-16,MSFT,155.53
2019-12-13,MSFT,154.53
2019-12-12,MSFT,153.24
2019-12-11,MSFT,151.7
2019-12-10,MSFT,151.13
2019-12-09,MSFT,151.36
2019-12-06,MSFT,151.75
2019-12-05,MSFT,149.93
2019-12-04,MSFT,149.85
2019-12-03,MSFT,149.31
2019-12-02,MSFT,149.55
2019-11-29,MSFT,151.38
2019-11-27,MSFT,152.32
2019-11-26,MSFT,152.03
2019-11-25,MSFT,151.23
2019-11-22,MSFT,149.59
2019-11-21,MSFT,149.48
2019-11-20,MSFT,149.62
2019-11-19,MSFT,150.39
2019-11-18,MSFT,150.34
2019-11-15,MSFT,149.97
2019-11-14,MSFT,148.06
2019-11-13,MSFT,147.31
2019-11-12,MSFT,147.07
2019-11-11,MSFT,146.11
2019-11-08,MSFT,145.96
2019-11-07,MSFT,144.26
2019-11-06,MSFT,144.06
2019-11-05,MSFT,144.46
2019-11-04,MSFT,144.55
2019-11-01,MSFT,143.72
2019-10-31,MSFT,143.37
2019-10-30,MSFT,144.61
2019-10-29,MSFT,142.83
2019-10-28,MSFT,144.19
2019-10-25,MSFT,140.73
2019-10-24,MSFT,139.94
2019-10-23,MSFT,137.24
2019-10-22,MSFT,136.37
2019-10-21,MSFT,138.43
2019-10-18,MSFT,137.41
2019-10-17,MSFT,139.69
2019-10-16,MSFT,140.41
2019-10-15,MSFT,141.575
2019-10-14,MSFT,139.55
2019-10-11,MSFT,139.68
2019-10-10,MSFT,139.1
2019-10-09,MSFT,138.24
2019-10-08,MSFT,135.67
2019-10-07,MSFT,137.12
2019-10-04,MSFT,138.12
2019-10-03,MSFT,136.28
2019-10-02,MSFT,134.65
2019-10-01,MSFT,137.07
2019-09-30,MSFT,139.03
2019-09-27,MSFT,137.73
2019-09-26,MSFT,139.54
2019-09-25,MSFT,139.36
2019-09-24,MSFT,137.38
2019-09-23,MSFT,139.14
2019-09-20,MSFT,139.44
2019-09-19,MSFT,141.07
2019-09-18,MSFT,138.52
2019-09-17,MSFT,137.39
2019-09-16,MSFT,136.33
2019-09-13,MSFT,137.32
2019-09-12,MSFT,137.52
2019-09-11,MSFT,136.12
2019-09-10,MSFT,136.08
2019-09-09,MSFT,137.52
2019-09-06,MSFT,139.1
2019-09-05,MSFT,140.05
2019-09-04,MSFT,137.63
2019-09-03,MSFT,136.04
2019-08-30,MSFT,137.86
2019-08-29,MSFT,138.12
2019-08-28,MSFT,135.56
2019-08-27,MSFT,135.74
2019-08-26,MSFT,135.45
2019-08-23,MSFT,133.39
2019-08-22,MSFT,137.78
2019-08-21,MSFT,138.79
2019-08-20,MSFT,137.26
2019-08-19,MSFT,138.41
2019-08-16,MSFT,136.13
2019-08-15,MSFT,133.68
2019-08-14,MSFT,133.98
2019-08-13,MSFT,138.6
2019-08-12,MSFT,135.79
2019-08-09,MSFT,137.71
2019-08-08,MSFT,138.89
2019-08-07,MSFT,135.28
2019-08-06,MSFT,134.69
2019-08-05,MSFT,132.21
2019-08-02,MSFT,136.9
2019-08-01,MSFT,138.06
2019-07-31,MSFT,136.27
2019-07-30,MSFT,140.35
2019-07-29,MSFT,141.03
2019-07-26,MSFT,141.34
2019-07-25,MSFT,140.19
2019-07-24,MSFT,140.72
