Date,Exchange_Symbol,Close_Price
2022-08-01,AXP,153.33
2022-07-29,AXP,154.02
2022-07-28,AXP,152.14
2022-07-27,AXP,151.63
2022-07-26,AXP,149.83
2022-07-25,AXP,153.79
2022-07-22,AXP,153.01
2022-07-21,AXP,150.18
2022-07-20,AXP,148.93
2022-07-19,AXP,147.78
2022-07-18,AXP,142.33
2022-07-15,AXP,142.48
2022-07-14,AXP,136.48
2022-07-13,AXP,139.4
2022-07-12,AXP,139.18
2022-07-11,AXP,140.58
2022-07-08,AXP,141.76
2022-07-07,AXP,141.03
2022-07-06,AXP,138.15
2022-07-05,AXP,139.65
2022-07-01,AXP,140.4
2022-06-30,AXP,138.62
2022-06-29,AXP,139.47
2022-06-28,AXP,142.19
2022-06-27,AXP,144.29
2022-06-24,AXP,146.15
2022-06-23,AXP,141.65
2022-06-22,AXP,144.39
2022-06-21,AXP,144.76
2022-06-17,AXP,144.18
2022-06-16,AXP,137.5
2022-06-15,AXP,146.22
2022-06-14,AXP,144.6
2022-06-13,AXP,146.29
2022-06-10,AXP,154.42
2022-06-09,AXP,160.98
2022-06-08,AXP,165.96
2022-06-07,AXP,168.69
2022-06-06,AXP,167.02
2022-06-03,AXP,166.83
2022-06-02,AXP,169.14
2022-06-01,AXP,165.76
2022-05-31,AXP,168.82
2022-05-27,AXP,169.6
2022-05-26,AXP,165.37
2022-05-25,AXP,160.51
2022-05-24,AXP,155.63
2022-05-23,AXP,159.04
2022-05-20,AXP,153.24
2022-05-19,AXP,154.0
2022-05-18,AXP,156.1
2022-05-17,AXP,161.85
2022-05-16,AXP,156.43
2022-05-13,AXP,158.75
2022-05-12,AXP,153.27
2022-05-11,AXP,159.39
2022-05-10,AXP,161.83
2022-05-09,AXP,161.02
2022-05-06,AXP,167.15
2022-05-05,AXP,171.01
2022-05-04,AXP,177.82
2022-05-03,AXP,172.11
2022-05-02,AXP,171.62
2022-04-29,AXP,174.71
2022-04-28,AXP,181.98
2022-04-27,AXP,177.63
2022-04-26,AXP,178.65
2022-04-25,AXP,184.1
2022-04-22,AXP,180.54
2022-04-21,AXP,185.74
2022-04-20,AXP,188.46
2022-04-19,AXP,187.17
2022-04-18,AXP,184.48
2022-04-14,AXP,181.16
2022-04-13,AXP,179.59
2022-04-12,AXP,175.54
2022-04-11,AXP,177.57
2022-04-08,AXP,183.7
2022-04-07,AXP,182.39
2022-04-06,AXP,183.71
2022-04-05,AXP,185.4
2022-04-04,AXP,187.66
2022-04-01,AXP,187.17
2022-03-31,AXP,187.0
2022-03-30,AXP,189.76
2022-03-29,AXP,190.94
2022-03-28,AXP,189.7
2022-03-25,AXP,190.28
2022-03-24,AXP,188.89
2022-03-23,AXP,186.02
2022-03-22,AXP,191.33
2022-03-21,AXP,189.09
2022-03-18,AXP,190.72
2022-03-17,AXP,186.97
2022-03-16,AXP,180.61
2022-03-15,AXP,176.04
2022-03-14,AXP,172.79
2022-03-11,AXP,167.9
2022-03-10,AXP,169.6
2022-03-09,AXP,168.65
2022-03-08,AXP,160.05
2022-03-07,AXP,159.13
2022-03-04,AXP,172.95
2022-03-03,AXP,179.89
2022-03-02,AXP,180.31
2022-03-01,AXP,178.06
2022-02-28,AXP,194.54
2022-02-25,AXP,193.71
2022-02-24,AXP,188.35
2022-02-23,AXP,188.95
2022-02-22,AXP,192.44
2022-02-18,AXP,194.88
2022-02-17,AXP,195.71
2022-02-16,AXP,198.38
2022-02-15,AXP,197.98
2022-02-14,AXP,192.35
2022-02-11,AXP,191.81
2022-02-10,AXP,195.51
2022-02-09,AXP,196.4
2022-02-08,AXP,194.0
2022-02-07,AXP,187.87
2022-02-04,AXP,185.85
2022-02-03,AXP,184.04
2022-02-02,AXP,184.16
2022-02-01,AXP,183.54
2022-01-31,AXP,179.82
2022-01-28,AXP,177.06
2022-01-27,AXP,171.9
2022-01-26,AXP,175.32
2022-01-25,AXP,173.11
2022-01-24,AXP,158.93
2022-01-21,AXP,158.74
2022-01-20,AXP,160.92
2022-01-19,AXP,161.39
2022-01-18,AXP,166.17
2022-01-14,AXP,168.4
2022-01-13,AXP,173.29
2022-01-12,AXP,174.47
2022-01-11,AXP,175.38
2022-01-10,AXP,173.74
2022-01-07,AXP,174.38
2022-01-06,AXP,172.9
2022-01-05,AXP,171.76
2022-01-04,AXP,173.61
2022-01-03,AXP,168.21
2021-12-31,AXP,163.6
2021-12-30,AXP,164.16
2021-12-29,AXP,163.83
2021-12-28,AXP,164.41
2021-12-27,AXP,164.39
2021-12-23,AXP,164.19
2021-12-22,AXP,162.47
2021-12-21,AXP,160.91
2021-12-20,AXP,155.89
2021-12-17,AXP,160.01
2021-12-16,AXP,163.0
2021-12-15,AXP,162.24
2021-12-14,AXP,162.85
2021-12-13,AXP,163.3
2021-12-10,AXP,167.03
2021-12-09,AXP,168.02
2021-12-08,AXP,168.93
2021-12-07,AXP,166.95
2021-12-06,AXP,160.68
2021-12-03,AXP,155.94
2021-12-02,AXP,156.77
2021-12-01,AXP,150.06
2021-11-30,AXP,152.3
2021-11-29,AXP,157.86
2021-11-26,AXP,156.82
2021-11-24,AXP,171.61
2021-11-23,AXP,170.85
2021-11-22,AXP,170.9
2021-11-19,AXP,173.54
2021-11-18,AXP,176.21
2021-11-17,AXP,179.61
2021-11-16,AXP,180.92
2021-11-15,AXP,183.13
2021-11-12,AXP,181.89
2021-11-11,AXP,181.3
2021-11-10,AXP,181.39
2021-11-09,AXP,179.86
2021-11-08,AXP,180.05
2021-11-05,AXP,176.69
2021-11-04,AXP,172.53
2021-11-03,AXP,172.61
2021-11-02,AXP,173.17
2021-11-01,AXP,174.21
2021-10-29,AXP,173.78
2021-10-28,AXP,174.61
2021-10-27,AXP,178.03
2021-10-26,AXP,180.95
2021-10-25,AXP,182.31
2021-10-22,AXP,187.08
2021-10-21,AXP,177.47
2021-10-20,AXP,179.6
2021-10-19,AXP,177.31
2021-10-18,AXP,176.82
2021-10-15,AXP,175.81
2021-10-14,AXP,171.51
2021-10-13,AXP,168.72
2021-10-12,AXP,174.91
2021-10-11,AXP,173.46
2021-10-08,AXP,175.15
2021-10-07,AXP,174.29
2021-10-06,AXP,173.4
2021-10-05,AXP,174.76
2021-10-04,AXP,172.66
2021-10-01,AXP,173.94
2021-09-30,AXP,167.53
2021-09-29,AXP,171.54
2021-09-28,AXP,173.14
2021-09-27,AXP,176.77
2021-09-24,AXP,175.72
2021-09-23,AXP,173.36
2021-09-22,AXP,167.49
2021-09-21,AXP,163.27
2021-09-20,AXP,160.57
2021-09-17,AXP,163.92
2021-09-16,AXP,162.63
2021-09-15,AXP,161.34
2021-09-14,AXP,159.48
2021-09-13,AXP,161.45
2021-09-10,AXP,158.72
2021-09-09,AXP,159.39
2021-09-08,AXP,158.93
2021-09-07,AXP,159.72
2021-09-03,AXP,159.3
2021-09-02,AXP,162.05
2021-09-01,AXP,164.44
2021-08-31,AXP,165.96
2021-08-30,AXP,164.26
2021-08-27,AXP,168.65
2021-08-26,AXP,165.51
2021-08-25,AXP,166.18
2021-08-24,AXP,161.2
2021-08-23,AXP,160.45
2021-08-20,AXP,159.75
2021-08-19,AXP,159.03
2021-08-18,AXP,162.13
2021-08-17,AXP,164.65
2021-08-16,AXP,165.75
2021-08-13,AXP,166.08
2021-08-12,AXP,168.52
2021-08-11,AXP,170.67
2021-08-10,AXP,169.49
2021-08-09,AXP,170.78
2021-08-06,AXP,171.36
2021-08-05,AXP,169.63
2021-08-04,AXP,168.06
2021-08-03,AXP,169.04
2021-08-02,AXP,169.27
2021-07-30,AXP,170.53
2021-07-29,AXP,171.95
2021-07-28,AXP,170.02
2021-07-27,AXP,172.94
2021-07-26,AXP,172.61
2021-07-23,AXP,173.18
2021-07-22,AXP,170.9
2021-07-21,AXP,172.51
2021-07-20,AXP,168.87
2021-07-19,AXP,162.81
2021-07-16,AXP,170.01
2021-07-15,AXP,172.85
2021-07-14,AXP,172.52
2021-07-13,AXP,172.62
2021-07-12,AXP,173.6
2021-07-09,AXP,171.94
2021-07-08,AXP,167.5
2021-07-07,AXP,170.98
2021-07-06,AXP,169.56
2021-07-02,AXP,168.5
2021-07-01,AXP,166.94
2021-06-30,AXP,165.23
2021-06-29,AXP,164.25
2021-06-28,AXP,164.78
2021-06-25,AXP,169.45
2021-06-24,AXP,168.21
2021-06-23,AXP,166.02
2021-06-22,AXP,164.5
2021-06-21,AXP,164.9
2021-06-18,AXP,158.17
2021-06-17,AXP,162.13
2021-06-16,AXP,164.68
2021-06-15,AXP,166.27
2021-06-14,AXP,163.81
2021-06-11,AXP,164.51
2021-06-10,AXP,162.23
2021-06-09,AXP,164.09
2021-06-08,AXP,166.51
2021-06-07,AXP,165.92
2021-06-04,AXP,165.0
2021-06-03,AXP,164.52
2021-06-02,AXP,164.12
2021-06-01,AXP,163.76
2021-05-28,AXP,160.13
2021-05-27,AXP,159.74
2021-05-26,AXP,158.58
2021-05-25,AXP,158.01
2021-05-24,AXP,158.64
2021-05-21,AXP,156.87
2021-05-20,AXP,155.53
2021-05-19,AXP,154.73
2021-05-18,AXP,154.99
2021-05-17,AXP,156.86
2021-05-14,AXP,157.15
2021-05-13,AXP,154.08
2021-05-12,AXP,152.3
2021-05-11,AXP,154.43
2021-05-10,AXP,158.68
2021-05-07,AXP,158.98
2021-05-06,AXP,156.88
2021-05-05,AXP,156.39
2021-05-04,AXP,154.53
2021-05-03,AXP,154.8
2021-04-30,AXP,153.35
2021-04-29,AXP,154.63
2021-04-28,AXP,152.54
2021-04-27,AXP,150.36
2021-04-26,AXP,150.34
2021-04-23,AXP,144.33
2021-04-22,AXP,147.16
2021-04-21,AXP,147.18
2021-04-20,AXP,145.1
2021-04-19,AXP,148.54
2021-04-16,AXP,149.99
2021-04-15,AXP,148.53
2021-04-14,AXP,147.42
2021-04-13,AXP,145.99
2021-04-12,AXP,147.57
2021-04-09,AXP,147.78
2021-04-08,AXP,147.04
2021-04-07,AXP,147.13
2021-04-06,AXP,146.15
2021-04-05,AXP,146.06
2021-04-01,AXP,144.57
2021-03-31,AXP,141.44
2021-03-30,AXP,143.49
2021-03-29,AXP,142.37
2021-03-26,AXP,143.73
2021-03-25,AXP,142.28
2021-03-24,AXP,138.42
2021-03-23,AXP,136.08
2021-03-22,AXP,139.95
2021-03-19,AXP,140.71
2021-03-18,AXP,142.58
2021-03-17,AXP,144.68
2021-03-16,AXP,143.3
2021-03-15,AXP,146.99
2021-03-12,AXP,148.54
2021-03-11,AXP,147.75
2021-03-10,AXP,146.75
2021-03-09,AXP,145.1
2021-03-08,AXP,150.27
2021-03-05,AXP,147.33
2021-03-04,AXP,142.68
2021-03-03,AXP,142.59
2021-03-02,AXP,139.25
2021-03-01,AXP,138.71
2021-02-26,AXP,135.26
2021-02-25,AXP,137.08
2021-02-24,AXP,139.89
2021-02-23,AXP,136.94
2021-02-22,AXP,135.95
2021-02-19,AXP,131.71
2021-02-18,AXP,128.49
2021-02-17,AXP,128.56
2021-02-16,AXP,130.68
2021-02-12,AXP,129.62
2021-02-11,AXP,128.31
2021-02-10,AXP,128.23
2021-02-09,AXP,126.68
2021-02-08,AXP,127.99
2021-02-05,AXP,126.28
2021-02-04,AXP,124.9
2021-02-03,AXP,120.44
2021-02-02,AXP,120.7
2021-02-01,AXP,117.03
2021-01-29,AXP,116.26
2021-01-28,AXP,118.97
2021-01-27,AXP,114.09
2021-01-26,AXP,116.15
2021-01-25,AXP,121.15
2021-01-22,AXP,126.14
2021-01-21,AXP,127.43
2021-01-20,AXP,128.94
2021-01-19,AXP,126.75
2021-01-15,AXP,122.15
2021-01-14,AXP,123.78
2021-01-13,AXP,122.4
2021-01-12,AXP,121.62
2021-01-11,AXP,121.06
2021-01-08,AXP,121.78
2021-01-07,AXP,121.66
2021-01-06,AXP,123.06
2021-01-05,AXP,118.67
2021-01-04,AXP,118.04
2020-12-31,AXP,120.91
2020-12-30,AXP,119.43
2020-12-29,AXP,118.14
2020-12-28,AXP,118.36
2020-12-24,AXP,117.35
2020-12-23,AXP,116.95
2020-12-22,AXP,114.55
2020-12-21,AXP,116.41
2020-12-18,AXP,117.51
2020-12-17,AXP,118.98
2020-12-16,AXP,119.0
2020-12-15,AXP,119.1
2020-12-14,AXP,117.36
2020-12-11,AXP,120.23
2020-12-10,AXP,121.84
2020-12-09,AXP,121.69
2020-12-08,AXP,123.52
2020-12-07,AXP,123.94
2020-12-04,AXP,125.04
2020-12-03,AXP,123.12
2020-12-02,AXP,122.33
2020-12-01,AXP,119.93
2020-11-30,AXP,118.59
2020-11-27,AXP,120.59
2020-11-25,AXP,120.58
2020-11-24,AXP,120.39
2020-11-23,AXP,116.09
2020-11-20,AXP,112.58
2020-11-19,AXP,114.14
2020-11-18,AXP,114.24
2020-11-17,AXP,116.48
2020-11-16,AXP,118.67
2020-11-13,AXP,114.99
2020-11-12,AXP,111.1
2020-11-11,AXP,111.12
2020-11-10,AXP,115.95
2020-11-09,AXP,117.37
2020-11-06,AXP,96.69
2020-11-05,AXP,98.11
2020-11-04,AXP,96.4
2020-11-03,AXP,96.29
2020-11-02,AXP,93.4
2020-10-30,AXP,91.24
2020-10-29,AXP,91.07
2020-10-28,AXP,91.6
2020-10-27,AXP,94.93
2020-10-26,AXP,96.88
2020-10-23,AXP,100.98
2020-10-22,AXP,104.79
2020-10-21,AXP,101.43
2020-10-20,AXP,103.14
2020-10-19,AXP,102.47
2020-10-16,AXP,104.91
2020-10-15,AXP,104.43
2020-10-14,AXP,104.81
2020-10-13,AXP,105.01
2020-10-12,AXP,106.61
2020-10-09,AXP,106.34
2020-10-08,AXP,106.06
2020-10-07,AXP,103.38
2020-10-06,AXP,101.76
2020-10-05,AXP,103.89
2020-10-02,AXP,101.61
2020-10-01,AXP,101.33
2020-09-30,AXP,100.25
2020-09-29,AXP,97.75
2020-09-28,AXP,98.82
2020-09-25,AXP,96.26
2020-09-24,AXP,95.45
2020-09-23,AXP,95.56
2020-09-22,AXP,98.48
2020-09-21,AXP,98.17
2020-09-18,AXP,103.44
2020-09-17,AXP,104.66
2020-09-16,AXP,105.98
2020-09-15,AXP,106.68
2020-09-14,AXP,107.27
2020-09-11,AXP,103.36
2020-09-10,AXP,102.77
2020-09-09,AXP,103.78
2020-09-08,AXP,103.67
2020-09-04,AXP,105.67
2020-09-03,AXP,104.46
2020-09-02,AXP,104.4
2020-09-01,AXP,102.47
2020-08-31,AXP,101.59
2020-08-28,AXP,102.54
2020-08-27,AXP,101.53
2020-08-26,AXP,98.4
2020-08-25,AXP,99.05
2020-08-24,AXP,99.33
2020-08-21,AXP,96.15
2020-08-20,AXP,96.72
2020-08-19,AXP,96.89
2020-08-18,AXP,96.67
2020-08-17,AXP,97.55
2020-08-14,AXP,100.41
2020-08-13,AXP,100.42
2020-08-12,AXP,101.68
2020-08-11,AXP,103.26
2020-08-10,AXP,101.62
2020-08-07,AXP,99.16
2020-08-06,AXP,95.92
2020-08-05,AXP,95.39
2020-08-04,AXP,93.19
2020-08-03,AXP,93.54
2020-07-31,AXP,93.32
2020-07-30,AXP,94.65
2020-07-29,AXP,96.69
2020-07-28,AXP,94.42
2020-07-27,AXP,95.79
2020-07-24,AXP,95.33
2020-07-23,AXP,96.67
2020-07-22,AXP,96.54
2020-07-21,AXP,96.33
2020-07-20,AXP,94.0
2020-07-17,AXP,95.18
2020-07-16,AXP,96.32
2020-07-15,AXP,97.36
2020-07-14,AXP,94.84
2020-07-13,AXP,93.56
2020-07-10,AXP,93.23
2020-07-09,AXP,90.57
2020-07-08,AXP,92.9
2020-07-07,AXP,93.01
2020-07-06,AXP,96.58
2020-07-02,AXP,94.33
2020-07-01,AXP,94.05
2020-06-30,AXP,95.2
2020-06-29,AXP,94.52
2020-06-26,AXP,93.42
2020-06-25,AXP,97.85
2020-06-24,AXP,95.48
2020-06-23,AXP,99.42
2020-06-22,AXP,99.44
2020-06-19,AXP,100.94
2020-06-18,AXP,102.16
2020-06-17,AXP,103.96
2020-06-16,AXP,105.62
2020-06-15,AXP,103.95
2020-06-12,AXP,101.68
2020-06-11,AXP,98.6
2020-06-10,AXP,106.16
2020-06-09,AXP,110.46
2020-06-08,AXP,113.67
2020-06-05,AXP,109.73
2020-06-04,AXP,106.54
2020-06-03,AXP,105.4
2020-06-02,AXP,99.07
2020-06-01,AXP,96.75
2020-05-29,AXP,95.07
2020-05-28,AXP,98.06
2020-05-27,AXP,101.23
2020-05-26,AXP,94.32
2020-05-22,AXP,89.33
2020-05-21,AXP,89.83
2020-05-20,AXP,90.73
2020-05-19,AXP,87.26
2020-05-18,AXP,88.41
2020-05-15,AXP,82.22
2020-05-14,AXP,83.81
2020-05-13,AXP,78.03
2020-05-12,AXP,83.14
2020-05-11,AXP,85.33
2020-05-08,AXP,89.5
2020-05-07,AXP,86.73
2020-05-06,AXP,84.0
2020-05-05,AXP,86.74
2020-05-04,AXP,86.38
2020-05-01,AXP,88.32
2020-04-30,AXP,91.25
2020-04-29,AXP,96.12
2020-04-28,AXP,88.19
2020-04-27,AXP,85.06
2020-04-24,AXP,83.17
2020-04-23,AXP,82.46
2020-04-22,AXP,82.54
2020-04-21,AXP,81.52
2020-04-20,AXP,84.01
2020-04-17,AXP,87.39
2020-04-16,AXP,81.35
2020-04-15,AXP,83.79
2020-04-14,AXP,88.39
2020-04-13,AXP,90.33
2020-04-09,AXP,94.82
2020-04-08,AXP,92.08
2020-04-07,AXP,87.58
2020-04-06,AXP,83.87
2020-04-03,AXP,73.6
2020-04-02,AXP,76.66
2020-04-01,AXP,77.84
2020-03-31,AXP,85.61
2020-03-30,AXP,90.27
2020-03-27,AXP,88.73
2020-03-26,AXP,93.29
2020-03-25,AXP,90.17
2020-03-24,AXP,84.05
2020-03-23,AXP,68.96
2020-03-20,AXP,74.12
2020-03-19,AXP,77.07
2020-03-18,AXP,73.75
2020-03-17,AXP,86.58
2020-03-16,AXP,85.87
2020-03-13,AXP,99.6
2020-03-12,AXP,83.53
2020-03-11,AXP,95.38
2020-03-10,AXP,103.3
2020-03-09,AXP,98.29
2020-03-06,AXP,108.24
2020-03-05,AXP,110.94
2020-03-04,AXP,115.7
2020-03-03,AXP,108.01
2020-03-02,AXP,113.87
2020-02-28,AXP,109.93
2020-02-27,AXP,112.81
2020-02-26,AXP,118.5
2020-02-25,AXP,120.9
2020-02-24,AXP,128.19
2020-02-21,AXP,134.9
2020-02-20,AXP,136.58
2020-02-19,AXP,136.93
2020-02-18,AXP,135.6
2020-02-14,AXP,135.87
2020-02-13,AXP,134.46
2020-02-12,AXP,133.24
2020-02-11,AXP,132.63
2020-02-10,AXP,132.24
2020-02-07,AXP,131.82
2020-02-06,AXP,133.25
2020-02-05,AXP,133.6
2020-02-04,AXP,131.85
2020-02-03,AXP,131.0
2020-01-31,AXP,129.87
2020-01-30,AXP,133.22
2020-01-29,AXP,131.68
2020-01-28,AXP,132.45
2020-01-27,AXP,130.64
2020-01-24,AXP,135.11
2020-01-23,AXP,131.37
2020-01-22,AXP,131.49
2020-01-21,AXP,130.53
2020-01-17,AXP,131.52
2020-01-16,AXP,130.55
2020-01-15,AXP,129.82
2020-01-14,AXP,128.8
2020-01-13,AXP,128.54
2020-01-10,AXP,127.28
2020-01-09,AXP,127.81
2020-01-08,AXP,125.54
2020-01-07,AXP,123.41
2020-01-06,AXP,124.06
2020-01-03,AXP,124.6
2020-01-02,AXP,125.85
2019-12-31,AXP,124.49
2019-12-30,AXP,124.3
2019-12-27,AXP,125.19
2019-12-26,AXP,125.41
2019-12-24,AXP,124.74
2019-12-23,AXP,124.49
2019-12-20,AXP,125.77
2019-12-19,AXP,124.83
2019-12-18,AXP,124.26
2019-12-17,AXP,124.95
2019-12-16,AXP,123.68
2019-12-13,AXP,124.72
2019-12-12,AXP,122.64
2019-12-11,AXP,120.64
2019-12-10,AXP,120.9
2019-12-09,AXP,120.46
2019-12-06,AXP,120.61
2019-12-05,AXP,118.28
2019-12-04,AXP,117.94
2019-12-03,AXP,116.57
2019-12-02,AXP,117.26
2019-11-29,AXP,120.12
2019-11-27,AXP,120.33
2019-11-26,AXP,119.79
2019-11-25,AXP,120.6
2019-11-22,AXP,119.06
2019-11-21,AXP,118.8
2019-11-20,AXP,119.3
2019-11-19,AXP,120.0
2019-11-18,AXP,119.66
2019-11-15,AXP,120.76
2019-11-14,AXP,120.93
2019-11-13,AXP,120.26
2019-11-12,AXP,120.89
2019-11-11,AXP,120.9
2019-11-08,AXP,121.47
2019-11-07,AXP,121.28
2019-11-06,AXP,119.69
2019-11-05,AXP,118.77
2019-11-04,AXP,119.62
2019-11-01,AXP,119.14
2019-10-31,AXP,117.28
2019-10-30,AXP,118.07
2019-10-29,AXP,117.42
2019-10-28,AXP,118.58
2019-10-25,AXP,118.26
2019-10-24,AXP,116.41
2019-10-23,AXP,116.49
2019-10-22,AXP,118.61
2019-10-21,AXP,119.05
2019-10-18,AXP,116.76
2019-10-17,AXP,119.1
2019-10-16,AXP,117.41
2019-10-15,AXP,117.59
2019-10-14,AXP,116.39
2019-10-11,AXP,116.4
2019-10-10,AXP,115.02
2019-10-09,AXP,113.92
2019-10-08,AXP,112.54
2019-10-07,AXP,113.65
2019-10-04,AXP,114.41
2019-10-03,AXP,112.55
2019-10-02,AXP,112.86
2019-10-01,AXP,116.7
2019-09-30,AXP,118.28
2019-09-27,AXP,118.59
2019-09-26,AXP,118.91
2019-09-25,AXP,119.12
2019-09-24,AXP,118.17
2019-09-23,AXP,118.24
2019-09-20,AXP,116.8
2019-09-19,AXP,117.79
2019-09-18,AXP,118.74
2019-09-17,AXP,119.05
2019-09-16,AXP,117.64
2019-09-13,AXP,119.2
2019-09-12,AXP,119.02
2019-09-11,AXP,118.0
2019-09-10,AXP,117.31
2019-09-09,AXP,119.92
2019-09-06,AXP,120.19
2019-09-05,AXP,120.67
2019-09-04,AXP,118.4
2019-09-03,AXP,117.6
2019-08-30,AXP,120.37
2019-08-29,AXP,120.74
2019-08-28,AXP,119.09
2019-08-27,AXP,117.75
2019-08-26,AXP,118.53
2019-08-23,AXP,117.76
2019-08-22,AXP,122.27
2019-08-21,AXP,122.5
2019-08-20,AXP,121.42
2019-08-19,AXP,124.4
2019-08-16,AXP,124.63
2019-08-15,AXP,122.38
2019-08-14,AXP,122.65
2019-08-13,AXP,126.32
2019-08-12,AXP,123.95
2019-08-09,AXP,126.17
2019-08-08,AXP,125.29
2019-08-07,AXP,123.54
2019-08-06,AXP,122.55
2019-08-05,AXP,120.72
2019-08-02,AXP,124.31
2019-08-01,AXP,124.09
2019-07-31,AXP,124.37
2019-07-30,AXP,126.47
2019-07-29,AXP,127.19
2019-07-26,AXP,126.78
2019-07-25,AXP,127.15
2019-07-24,AXP,127.95
2019-07-23,AXP,128.2
2019-07-22,AXP,126.0
2019-07-19,AXP,124.82
2019-07-18,AXP,128.4
2019-07-17,AXP,127.08
2019-07-16,AXP,128.06
2019-07-15,AXP,128.57
2019-07-12,AXP,127.96
2019-07-11,AXP,127.28
2019-07-10,AXP,126.89
2019-07-09,AXP,125.9
2019-07-08,AXP,124.85
2019-07-05,AXP,125.4
2019-07-03,AXP,125.86
2019-07-02,AXP,125.1
2019-07-01,AXP,124.92
2019-06-28,AXP,123.44
2019-06-27,AXP,123.94
2019-06-26,AXP,123.59
2019-06-25,AXP,123.16
2019-06-24,AXP,124.14
2019-06-21,AXP,124.73
2019-06-20,AXP,124.92
2019-06-19,AXP,124.68
2019-06-18,AXP,123.43
2019-06-17,AXP,121.45
2019-06-14,AXP,122.0
2019-06-13,AXP,121.86
2019-06-12,AXP,122.03
2019-06-11,AXP,123.23
2019-06-10,AXP,122.66
2019-06-07,AXP,121.11
2019-06-06,AXP,119.43
2019-06-05,AXP,118.12
2019-06-04,AXP,116.85
2019-06-03,AXP,114.62
2019-05-31,AXP,114.71
2019-05-30,AXP,116.74
2019-05-29,AXP,117.01
2019-05-28,AXP,118.17
2019-05-24,AXP,119.51
2019-05-23,AXP,118.43
2019-05-22,AXP,120.01
2019-05-21,AXP,120.55
2019-05-20,AXP,119.84
2019-05-17,AXP,119.07
2019-05-16,AXP,119.84
2019-05-15,AXP,117.66
2019-05-14,AXP,117.01
2019-05-13,AXP,115.9
2019-05-10,AXP,118.46
2019-05-09,AXP,117.26
2019-05-08,AXP,117.49
2019-05-07,AXP,118.22
2019-05-06,AXP,119.34
2019-05-03,AXP,119.35
2019-05-02,AXP,117.25
2019-05-01,AXP,117.02
