Date,Exchange_Symbol,Close_Price
2022-02-03,NFLX,405.6
2022-02-02,NFLX,429.48
2022-02-01,NFLX,457.13
2022-01-31,NFLX,427.14
2022-01-28,NFLX,384.36
2022-01-27,NFLX,386.7
2022-01-26,NFLX,359.7
2022-01-25,NFLX,366.42
2022-01-24,NFLX,387.15
2022-01-21,NFLX,397.5
2022-01-20,NFLX,508.25
2022-01-19,NFLX,515.86
2022-01-18,NFLX,510.8
2022-01-14,NFLX,525.69
2022-01-13,NFLX,519.2
2022-01-12,NFLX,537.22
2022-01-11,NFLX,540.84
2022-01-10,NFLX,539.85
2022-01-07,NFLX,541.06
2022-01-06,NFLX,553.29
2022-01-05,NFLX,567.52
2022-01-04,NFLX,591.15
2022-01-03,NFLX,597.37
2021-12-31,NFLX,602.44
2021-12-30,NFLX,612.09
2021-12-29,NFLX,610.54
2021-12-28,NFLX,610.71
2021-12-27,NFLX,613.12
2021-12-23,NFLX,614.09
2021-12-22,NFLX,614.24
2021-12-21,NFLX,604.92
2021-12-20,NFLX,593.74
2021-12-17,NFLX,586.73
2021-12-16,NFLX,591.06
2021-12-15,NFLX,605.04
2021-12-14,NFLX,597.99
2021-12-13,NFLX,604.56
2021-12-10,NFLX,611.66
2021-12-09,NFLX,611.0
2021-12-08,NFLX,628.08
2021-12-07,NFLX,625.58
2021-12-06,NFLX,612.69
2021-12-03,NFLX,602.13
2021-12-02,NFLX,616.47
2021-12-01,NFLX,617.77
2021-11-30,NFLX,641.9
2021-11-29,NFLX,663.84
2021-11-26,NFLX,665.64
2021-11-24,NFLX,658.29
2021-11-23,NFLX,654.06
2021-11-22,NFLX,659.2
2021-11-19,NFLX,678.8
2021-11-18,NFLX,682.02
2021-11-17,NFLX,691.69
2021-11-16,NFLX,687.4
2021-11-15,NFLX,679.33
2021-11-12,NFLX,682.61
2021-11-11,NFLX,657.58
2021-11-10,NFLX,646.91
2021-11-09,NFLX,655.99
2021-11-08,NFLX,651.45
2021-11-05,NFLX,645.72
2021-11-04,NFLX,668.4
2021-11-03,NFLX,688.29
2021-11-02,NFLX,677.72
2021-11-01,NFLX,681.17
2021-10-29,NFLX,690.31
2021-10-28,NFLX,674.05
2021-10-27,NFLX,662.92
2021-10-26,NFLX,668.52
2021-10-25,NFLX,671.66
2021-10-22,NFLX,664.78
2021-10-21,NFLX,653.16
2021-10-20,NFLX,625.14
2021-10-19,NFLX,639.0
2021-10-18,NFLX,637.97
2021-10-15,NFLX,628.29
2021-10-14,NFLX,633.8
2021-10-13,NFLX,629.76
2021-10-12,NFLX,624.94
2021-10-11,NFLX,627.04
2021-10-08,NFLX,632.66
2021-10-07,NFLX,631.85
2021-10-06,NFLX,639.1
2021-10-05,NFLX,634.81
2021-10-04,NFLX,603.35
2021-10-01,NFLX,613.15
2021-09-30,NFLX,610.34
2021-09-29,NFLX,599.06
2021-09-28,NFLX,583.85
2021-09-27,NFLX,592.64
2021-09-24,NFLX,592.39
2021-09-23,NFLX,593.26
2021-09-22,NFLX,590.65
2021-09-21,NFLX,573.14
2021-09-20,NFLX,575.43
2021-09-17,NFLX,589.35
2021-09-16,NFLX,586.5
2021-09-15,NFLX,582.87
2021-09-14,NFLX,577.76
2021-09-13,NFLX,589.29
2021-09-10,NFLX,598.72
2021-09-09,NFLX,597.54
2021-09-08,NFLX,606.05
2021-09-07,NFLX,606.71
2021-09-03,NFLX,590.53
2021-09-02,NFLX,588.55
2021-09-01,NFLX,582.07
2021-08-31,NFLX,569.19
2021-08-30,NFLX,566.18
2021-08-27,NFLX,558.92
2021-08-26,NFLX,550.12
2021-08-25,NFLX,547.58
2021-08-24,NFLX,553.41
2021-08-23,NFLX,553.33
2021-08-20,NFLX,546.88
2021-08-19,NFLX,543.71
2021-08-18,NFLX,521.87
2021-08-17,NFLX,518.91
2021-08-16,NFLX,517.92
2021-08-13,NFLX,515.92
2021-08-12,NFLX,510.72
2021-08-11,NFLX,512.4
2021-08-10,NFLX,515.84
2021-08-09,NFLX,519.97
2021-08-06,NFLX,520.55
2021-08-05,NFLX,524.89
2021-08-04,NFLX,517.35
2021-08-03,NFLX,510.82
2021-08-02,NFLX,515.15
2021-07-30,NFLX,517.57
2021-07-29,NFLX,514.25
2021-07-28,NFLX,519.3
2021-07-27,NFLX,518.91
2021-07-26,NFLX,516.49
2021-07-23,NFLX,515.41
2021-07-22,NFLX,511.77
2021-07-21,NFLX,513.63
2021-07-20,NFLX,531.05
2021-07-19,NFLX,532.28
2021-07-16,NFLX,530.31
2021-07-15,NFLX,542.95
2021-07-14,NFLX,547.95
2021-07-13,NFLX,540.68
2021-07-12,NFLX,537.31
2021-07-09,NFLX,535.98
2021-07-08,NFLX,530.76
2021-07-07,NFLX,535.96
2021-07-06,NFLX,541.64
2021-07-02,NFLX,533.98
2021-07-01,NFLX,533.54
2021-06-30,NFLX,528.21
2021-06-29,NFLX,533.5
2021-06-28,NFLX,533.03
2021-06-25,NFLX,527.07
2021-06-24,NFLX,518.06
2021-06-23,NFLX,512.74
2021-06-22,NFLX,508.82
2021-06-21,NFLX,497.0
2021-06-18,NFLX,500.77
2021-06-17,NFLX,498.34
2021-06-16,NFLX,492.41
2021-06-15,NFLX,491.9
2021-06-14,NFLX,499.89
2021-06-11,NFLX,488.77
2021-06-10,NFLX,487.27
2021-06-09,NFLX,485.81
2021-06-08,NFLX,492.39
2021-06-07,NFLX,494.66
2021-06-04,NFLX,494.74
2021-06-03,NFLX,489.43
2021-06-02,NFLX,499.24
2021-06-01,NFLX,499.08
2021-05-28,NFLX,502.81
2021-05-27,NFLX,503.86
2021-05-26,NFLX,502.36
2021-05-25,NFLX,501.34
2021-05-24,NFLX,502.9
2021-05-21,NFLX,497.89
2021-05-20,NFLX,501.67
2021-05-19,NFLX,487.7
2021-05-18,NFLX,486.28
2021-05-17,NFLX,488.94
2021-05-14,NFLX,493.37
2021-05-13,NFLX,486.66
2021-05-12,NFLX,484.98
2021-05-11,NFLX,495.08
2021-05-10,NFLX,486.69
2021-05-07,NFLX,503.84
2021-05-06,NFLX,499.55
2021-05-05,NFLX,496.08
2021-05-04,NFLX,503.18
2021-05-03,NFLX,509.11
2021-04-30,NFLX,513.47
2021-04-29,NFLX,509.0
2021-04-28,NFLX,506.52
2021-04-27,NFLX,505.55
2021-04-26,NFLX,510.3
2021-04-23,NFLX,505.55
2021-04-22,NFLX,508.78
2021-04-21,NFLX,508.9
2021-04-20,NFLX,549.57
2021-04-19,NFLX,554.44
2021-04-16,NFLX,546.54
2021-04-15,NFLX,549.22
2021-04-14,NFLX,540.02
2021-04-13,NFLX,553.73
2021-04-12,NFLX,552.78
2021-04-09,NFLX,555.31
2021-04-08,NFLX,554.58
2021-04-07,NFLX,546.99
2021-04-06,NFLX,544.53
2021-04-05,NFLX,540.67
2021-04-01,NFLX,539.42
2021-03-31,NFLX,521.66
2021-03-30,NFLX,513.39
2021-03-29,NFLX,513.95
2021-03-26,NFLX,508.05
2021-03-25,NFLX,502.86
2021-03-24,NFLX,520.81
2021-03-23,NFLX,535.09
2021-03-22,NFLX,523.11
2021-03-19,NFLX,512.18
2021-03-18,NFLX,504.79
2021-03-17,NFLX,524.44
2021-03-16,NFLX,524.03
2021-03-15,NFLX,520.25
2021-03-12,NFLX,518.02
2021-03-11,NFLX,523.06
2021-03-10,NFLX,504.54
2021-03-09,NFLX,506.44
2021-03-08,NFLX,493.33
2021-03-05,NFLX,516.39
2021-03-04,NFLX,511.29
2021-03-03,NFLX,520.7
2021-03-02,NFLX,547.82
2021-03-01,NFLX,550.64
2021-02-26,NFLX,538.85
2021-02-25,NFLX,546.7
2021-02-24,NFLX,553.41
2021-02-23,NFLX,546.15
2021-02-22,NFLX,533.78
2021-02-19,NFLX,540.22
2021-02-18,NFLX,548.22
2021-02-17,NFLX,551.34
2021-02-16,NFLX,557.28
2021-02-12,NFLX,556.52
2021-02-11,NFLX,557.59
2021-02-10,NFLX,563.59
2021-02-09,NFLX,559.07
2021-02-08,NFLX,547.92
2021-02-05,NFLX,550.79
2021-02-04,NFLX,552.16
2021-02-03,NFLX,539.45
2021-02-02,NFLX,548.16
2021-02-01,NFLX,539.04
2021-01-29,NFLX,532.39
2021-01-28,NFLX,538.6
2021-01-27,NFLX,523.28
2021-01-26,NFLX,561.93
2021-01-25,NFLX,556.78
2021-01-22,NFLX,565.17
2021-01-21,NFLX,579.84
2021-01-20,NFLX,586.34
2021-01-19,NFLX,501.77
2021-01-15,NFLX,497.98
2021-01-14,NFLX,500.86
2021-01-13,NFLX,507.79
2021-01-12,NFLX,494.25
2021-01-11,NFLX,499.1
2021-01-08,NFLX,510.4
2021-01-07,NFLX,508.89
2021-01-06,NFLX,500.49
2021-01-05,NFLX,520.8
2021-01-04,NFLX,522.86
2020-12-31,NFLX,540.73
2020-12-30,NFLX,524.59
2020-12-29,NFLX,530.87
2020-12-28,NFLX,519.12
2020-12-24,NFLX,513.97
2020-12-23,NFLX,514.48
2020-12-22,NFLX,527.33
2020-12-21,NFLX,528.91
2020-12-18,NFLX,534.45
2020-12-17,NFLX,532.9
2020-12-16,NFLX,524.83
2020-12-15,NFLX,519.78
2020-12-14,NFLX,522.42
2020-12-11,NFLX,503.22
2020-12-10,NFLX,501.09
2020-12-09,NFLX,493.6
2020-12-08,NFLX,512.66
2020-12-07,NFLX,515.78
2020-12-04,NFLX,498.31
2020-12-03,NFLX,497.52
2020-12-02,NFLX,503.38
2020-12-01,NFLX,504.58
2020-11-30,NFLX,490.7
2020-11-27,NFLX,491.36
2020-11-25,NFLX,485.0
2020-11-24,NFLX,482.88
2020-11-23,NFLX,476.62
2020-11-20,NFLX,488.24
